Year,Species,Beach Name,Unique ID,Nest Date,Nest Day,Nest Week,Lat,Long,Initial Treatment,Final Treatment,Predated,Any Predation Pre-Hatch,Any Predation Post-Hatch But Pre-Inventory,Multiple Predators,Mammalian Predator,Predator ID,Ghost Crab Less Than 10 Eggs,Complete Predation,Roots,Eggs Scattered By Another Turtle,Poached,Accretion,Washed Over,Inundated,Complete Wash Out,Partial Wash Out,Wash Out Post-Hatch But Pre-Inventory,Wash Out Comments,Emerge Date,Emerge Day,Emerge Week,Incubation Duration,Inventoried,Inventoried Comments,Date Inventoried,Dead in Nest,Live in Nest,Empty Shells,Pipped Dead,Pipped Live,Whole,Damaged,Clutch Size,Hatching Success,Emergence Success,Emergence Rate,Binom Hatch Success,Binom Hatch Fail,Binom Emerge Success,Binom Emerge Fail,Additional Notes,Start,End,Duration,Buoy,Tide,Elevation,MHWtoDuneToe_Radians,MHWtoDuneToe_Degrees,MHWtoNest_Radians,MHWtoNest_Degrees,MSLtoNest_Radians,MSLtoNest_Degrees,Wave Exposure Proportion (Gen Eq),Wave Exposure Proportion (Dis Eq),MSL Elevation
2016,Cc,Saint George Island,SGI_2016_323,7/12/2016,194,29,29.655809,-84.876638,B,B,No,No,No,NA,NA,NA,NA,No,Yes,No,No,Yes,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,9/22/2016,0,0,74,0,0,8,4,86,0.86,0.86,1,74,12,74,12,,7/12/2016,9/22/2016,72,West Tampa,Pensacola,1.681,0.0447,2.56,0.0489,2.8,0.0499,2.86,0.0286885,0.0136612,0.090
2016,Cc,Saint George Island,SGI_2016_324,6/23/2016,175,26,29.65591,-84.87661,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,8/14/2016,227,34,52,Yes,,8/18/2016,0,1,81,0,0,15,0,96,0.844,0.833,0.988,81,15,80,16,,6/23/2016,8/14/2016,52,West Tampa,Pensacola,2.05,0.0444,2.54,0.0485,2.78,0.0499,2.86,0.0136612,0.0095628,0.090
2016,Cc,Saint George Island,SGI_2016_325,6/14/2016,166,25,29.65589,-84.87659,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,8/1/2016,214,32,48,Yes,,8/7/2016,1,0,88,0,0,2,0,90,0.978,0.967,0.989,88,2,87,3,,6/14/2016,8/1/2016,48,West Tampa,Pensacola,1.944,0.0442,2.54,0.0493,2.82,0.0505,2.89,0.0177596,0.0122951,0.090
2016,Cc,Saint George Island,SGI_2016_326,6/24/2016,176,26,29.656,-84.87635,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,8/11/2016,0,0,78,0,0,0,0,78,1,1,1,78,0,78,0,,6/24/2016,8/11/2016,48,West Tampa,Pensacola,2.052,0.054,3.1,0.0512,2.94,0.0532,3.05,0.0136612,0.0095628,0.090
2016,Cc,Saint George Island,SGI_2016_327,7/18/2016,200,30,29.65617,-84.87591,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,7/18/2016,9/30/2016,74,West Tampa,Pensacola,1.849,0.0572,3.27,0.0538,3.08,0.0539,3.09,0.023224,0.0136612,0.090
2016,Cc,Saint George Island,SGI_2016_328,8/2/2016,215,32,29.65619,-84.87556,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,8/2/2016,10/15/2016,74,West Tampa,Pensacola,1.195,0.0485,2.78,0.0611,3.5,0.0538,3.08,0.1325137,0.0614754,0.090
2016,Cc,Saint George Island,SGI_2016_329,5/31/2016,152,23,29.65625,-84.8755,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,Yes,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,8/6/2016,0,0,0,0,0,96,0,96,0,0,0,0,96,0,96,,5/31/2016,8/6/2016,67,West Tampa,Pensacola,1.316,0.0512,2.93,0.0572,3.28,0.0519,2.97,0.0915301,0.0423497,0.090
2016,Cc,Saint George Island,SGI_2016_330,7/12/2016,194,29,29.656468,-84.875443,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,7/12/2016,9/24/2016,74,West Tampa,Pensacola,2.446,0.0623,3.57,0.058,3.33,0.0548,3.14,0.0095628,0.0054645,0.090
2016,Cc,Saint George Island,SGI_2016_331,6/28/2016,180,27,29.65671,-84.87532,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,8/16/2016,229,34,49,Yes,,8/19/2016,0,0,78,0,0,1,0,79,0.987,0.987,1,78,1,78,1,,6/28/2016,8/16/2016,49,West Tampa,Pensacola,3.829,0.0563,3.22,0.0613,3.51,0.0594,3.4,0.0013661,0.0013661,0.090
2016,Cc,Saint George Island,SGI_2016_332,5/25/2016,146,22,29.65625,-84.87531,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,Yes,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,8/4/2016,0,0,0,0,0,99,0,99,0,0,0,0,99,0,99,,5/25/2016,8/4/2016,71,West Tampa,Pensacola,0.869,0.0618,3.54,0.0582,3.33,0.0488,2.8,0.6653005,0.3620219,0.090
2016,Cc,Saint George Island,SGI_2016_333,7/15/2016,197,29,29.65643,-84.87521,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,7/15/2016,9/27/2016,74,West Tampa,Pensacola,1.635,0.0543,3.11,0.0503,2.88,0.0505,2.89,0.0314208,0.0163934,0.090
2016,Cc,Saint George Island,SGI_2016_334,6/16/2016,168,25,29.65641,-84.87513,B,B,No,No,No,NA,NA,NA,NA,No,Yes,No,No,No,No,No,No,No,NA,NA,8/7/2016,220,33,52,Yes,,8/13/2016,1,0,82,1,0,43,4,130,0.631,0.623,0.988,82,48,81,49,,6/16/2016,8/7/2016,52,West Tampa,Pensacola,1.336,0.0563,3.23,0.0516,2.96,0.05,2.86,0.0655738,0.034153,0.090
2016,Cc,Saint George Island,SGI_2016_335,6/7/2016,159,24,29.65658,-84.87512,B,B,No,No,No,NA,NA,NA,NA,No,Yes,No,No,No,No,No,No,No,NA,NA,7/25/2016,207,31,48,Yes,,8/2/2016,0,0,92,0,0,13,6,111,0.829,0.829,1,92,19,92,19,,6/7/2016,7/25/2016,48,West Tampa,Pensacola,2.317,0.0644,3.69,0.0572,3.28,0.0557,3.19,0.0122951,0.0081967,0.090
2016,Cc,Saint George Island,SGI_2016_337,6/10/2016,162,24,29.65665,-84.87479,B,B,Yes,Yes,No,No,No,Ghost Crab,Yes,No,No,No,No,No,No,No,No,No,NA,NA,7/30/2016,212,31,50,Yes,,NA,4,1,108,0,0,5,0,113,0.956,0.912,0.954,108,5,103,10,,6/10/2016,7/30/2016,50,West Tampa,Pensacola,1.826,0.0561,3.22,0.0536,3.07,0.0525,3.01,0.0191257,0.0122951,0.090
2016,Cc,Saint George Island,SGI_2016_338,7/23/2016,205,30,29.65676,-84.8744,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,7/23/2016,10/5/2016,74,West Tampa,Pensacola,1.419,0.0482,2.76,0.0541,3.1,0.0503,2.88,0.0655738,0.0273224,0.090
2016,Cc,Saint George Island,SGI_2016_339,7/16/2016,198,29,29.6569,-84.87385,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,Yes,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,9/25/2016,0,0,97,0,0,7,0,104,0.933,0.933,1,97,7,97,7,,7/16/2016,9/25/2016,71,West Tampa,Pensacola,0.829,0.0578,3.31,0.0469,2.69,0.0464,2.66,0.7213115,0.3387978,0.090
2016,Cc,Saint George Island,SGI_2016_340,8/19/2016,232,34,29.656927,-84.87385,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,8/19/2016,11/1/2016,74,West Tampa,Pensacola,0.989,0.0573,3.28,0.0482,2.76,0.0479,2.74,0.3688525,0.1352459,0.090
2016,Cc,Saint George Island,SGI_2016_341,6/30/2016,182,27,29.65746,-84.87286,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,8/19/2016,232,34,50,Yes,,8/23/2016,0,0,85,0,0,4,0,89,0.955,0.955,1,85,4,85,4,,6/30/2016,8/19/2016,50,West Tampa,Pensacola,1.774,0.0572,3.28,0.0576,3.3,0.0568,3.25,0.0273224,0.0122951,0.090
2016,Cc,Saint George Island,SGI_2016_342,7/10/2016,192,29,29.65757,-84.87235,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,7/10/2016,9/22/2016,74,West Tampa,Pensacola,1.252,0.061,3.5,0.0677,3.88,0.0612,3.51,0.0778688,0.0327869,0.090
2016,Cc,Saint George Island,SGI_2016_343,7/31/2016,213,32,29.657803,-84.872313,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,No,No,NA,NA,9/27/2016,271,40,58,Yes,,10/1/2016,2,0,42,1,4,50,0,97,0.433,0.412,0.952,42,55,40,57,,7/31/2016,9/27/2016,58,West Tampa,Pensacola,2.489,0.0628,3.6,0.0622,3.57,0.0597,3.42,0.010929,0.0054645,0.090
2016,Cc,Saint George Island,SGI_2016_344,6/14/2016,166,25,29.65754,-84.87228,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,No,No,NA,NA,8/1/2016,214,32,48,Yes,,8/6/2016,2,0,120,1,0,10,0,131,0.916,0.901,0.983,120,11,118,13,,6/14/2016,8/1/2016,48,West Tampa,Pensacola,0.848,0.0607,3.48,0.0765,4.39,0.0542,3.11,0.5368853,0.2199454,0.090
2016,Cc,Saint George Island,SGI_2016_345,6/26/2016,178,27,29.65775,-84.8722,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,8/16/2016,229,34,51,Yes,,NA,4,0,87,0,0,10,20,117,0.744,0.709,0.954,87,30,83,34,,6/26/2016,8/16/2016,51,West Tampa,Pensacola,1.833,0.0605,3.47,0.0593,3.4,0.0579,3.32,0.0273224,0.0136612,0.090
2016,Cc,Saint George Island,SGI_2016_346,6/29/2016,181,27,29.65776,-84.8721,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,8/18/2016,231,34,50,Yes,,8/21/2016,0,0,90,0,0,3,0,93,0.968,0.968,1,90,3,90,3,,6/29/2016,8/18/2016,50,West Tampa,Pensacola,1.695,0.0667,3.82,0.0659,3.77,0.06,3.44,0.0273224,0.0136612,0.090
2016,Cc,Saint George Island,SGI_2016_347,7/5/2016,187,28,29.65778,-84.87208,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,8/27/2016,240,35,53,Yes,,8/30/2016,0,0,65,0,0,11,0,76,0.855,0.855,1,65,11,65,11,,7/5/2016,8/27/2016,53,West Tampa,Pensacola,1.725,0.0639,3.66,0.0631,3.61,0.0582,3.34,0.034153,0.0136612,0.090
2016,Cc,Saint George Island,SGI_2016_348,6/14/2016,166,25,29.65793,-84.87178,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,8/4/2016,217,32,51,Yes,,8/7/2016,0,0,92,0,0,4,0,96,0.958,0.958,1,92,4,92,4,,6/14/2016,8/4/2016,51,West Tampa,Pensacola,1.737,0.0508,2.91,0.0549,3.15,0.0526,3.01,0.0314208,0.0136612,0.090
2016,Cc,Saint George Island,SGI_2016_349,6/30/2016,182,27,29.65845,-84.87042,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,8/18/2016,231,34,49,Yes,,8/21/2016,2,0,88,1,0,3,0,92,0.957,0.935,0.977,88,4,86,6,,6/30/2016,8/18/2016,49,West Tampa,Pensacola,1.492,0.0554,3.17,0.0533,3.05,0.0527,3.02,0.0409836,0.0245902,0.090
2016,Cc,Saint George Island,SGI_2016_350,7/7/2016,189,28,29.65897,-84.86893,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,Yes,NA,8/29/2016,242,36,53,No,Washed out Post-Hatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,7/7/2016,8/29/2016,53,West Tampa,Pensacola,1.019,0.0432,2.47,0.0554,3.18,0.0517,2.96,0.2021858,0.1161202,0.090
2016,Cc,Saint George Island,SGI_2016_351,6/16/2016,168,25,29.65923,-84.86823,B,B,Yes,No,Yes,No,No,Ghost Crab,Yes,No,No,No,No,No,No,No,No,No,NA,NA,8/3/2016,216,32,48,Yes,,8/7/2016,2,0,94,NA,0,14,0,NA,NA,NA,NA,NA,NA,NA,NA,,6/16/2016,8/3/2016,48,West Tampa,Pensacola,0.757,0.0485,2.78,0.059,3.38,0.0538,3.08,0.7308743,0.4713115,0.090
2016,Cc,Saint George Island,SGI_2016_353,5/31/2016,152,23,29.6595,-84.86784,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,Yes,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,8/6/2016,0,0,0,0,0,133,0,133,0,0,0,0,133,0,133,,5/31/2016,8/6/2016,67,West Tampa,Pensacola,1.295,0.0543,3.11,0.0609,3.49,0.0471,2.7,0.0519126,0.0273224,0.090
2016,Cc,Saint George Island,SGI_2016_354,6/8/2016,160,24,29.6599,-84.86694,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,7/27/2016,209,31,49,Yes,,7/30/2016,0,1,87,0,0,8,0,95,0.916,0.905,0.989,87,8,86,9,,6/8/2016,7/27/2016,49,West Tampa,Pensacola,1.25,0.0442,2.53,0.0429,2.46,0.0439,2.52,0.1051913,0.0423497,0.090
2016,Cc,Saint George Island,SGI_2016_355,5/20/2016,141,21,29.65986,-84.86688,B,B,Yes,Yes,No,No,No,Ghost Crab,Yes,No,No,No,No,Yes,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,8/1/2016,0,0,0,0,0,81,1,82,0,0,0,0,82,0,82,,5/20/2016,8/1/2016,73,West Tampa,Pensacola,0.867,0.0458,2.62,0.0393,2.25,0.0359,2.06,0.3948087,0.1734973,0.090
2016,Cc,Saint George Island,SGI_2016_356,6/16/2016,168,25,29.6602,-84.86629,B,B,Yes,Yes,No,No,No,Ghost Crab,Yes,No,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,8/13/2016,0,0,106,NA,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,,6/16/2016,8/13/2016,58,West Tampa,Pensacola,1.38,0.053,3.04,0.0455,2.61,0.0471,2.7,0.0696721,0.0327869,0.090
2016,Cc,Saint George Island,SGI_2016_357,7/13/2016,195,29,29.660446,-84.865725,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,7/13/2016,9/25/2016,74,West Tampa,Pensacola,1.526,0.0588,3.37,0.0535,3.06,0.0495,2.84,0.0396175,0.0204918,0.090
2016,Cc,Saint George Island,SGI_2016_358,6/14/2016,166,25,29.66105,-84.86401,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,7/31/2016,213,32,47,Yes,,8/4/2016,2,9,105,5,0,11,0,121,0.868,0.777,0.895,105,16,94,27,,6/14/2016,7/31/2016,47,West Tampa,Pensacola,1.267,0.0503,2.88,0.0496,2.84,0.0456,2.61,0.1065574,0.0423497,0.090
2016,Cc,Saint George Island,SGI_2016_359,7/2/2016,184,27,29.661,-84.86385,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,No,No,NA,NA,8/20/2016,233,34,49,Yes,,8/23/2016,0,3,93,2,0,2,0,97,0.959,0.928,0.968,93,4,90,7,,7/2/2016,8/20/2016,49,West Tampa,Pensacola,0.792,0.0489,2.8,0.0586,3.36,0.0466,2.67,0.465847,0.2062842,0.090
2016,Cc,Saint George Island,SGI_2016_360,6/9/2016,161,24,29.66315,-84.85904,B,B,No,No,No,NA,NA,NA,NA,No,Yes,No,No,No,No,No,No,No,NA,NA,7/31/2016,213,32,52,Yes,,8/3/2016,0,0,114,0,0,5,5,124,0.919,0.919,1,114,10,114,10,,6/9/2016,7/31/2016,52,West Tampa,Pensacola,1.56,0.0492,2.82,0.0414,2.37,0.0427,2.44,0.0505464,0.0245902,0.090
2016,Cc,Saint George Island,SGI_2016_361,6/3/2016,155,23,29.66317,-84.8585,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,Yes,Yes,Yes,No,No,NA,NA,NA,NA,NA,NA,Yes,,8/13/2016,0,0,0,0,0,114,0,114,0,0,0,0,114,0,114,,6/3/2016,8/13/2016,71,West Tampa,Pensacola,0.559,0.0513,2.94,0.0277,1.59,0.0298,1.71,0.9918033,0.954918,0.090
2016,Cc,Saint George Island,SGI_2016_362,6/7/2016,159,24,29.6636,-84.85838,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,7/28/2016,210,31,51,Yes,,8/3/2016,0,0,94,1,0,13,0,108,0.87,0.87,1,94,14,94,14,,6/7/2016,7/28/2016,51,West Tampa,Pensacola,2.593,0.0506,2.9,0.0502,2.88,0.0487,2.79,0.0095628,0.0040984,0.090
2016,Cc,Saint George Island,SGI_2016_363,7/21/2016,203,30,29.66352,-84.85766,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,7/21/2016,10/3/2016,74,West Tampa,Pensacola,0.796,0.0488,2.79,0.0422,2.42,0.041,2.35,0.692623,0.3456284,0.090
2016,Cc,Saint George Island,SGI_2016_364,7/26/2016,208,31,29.66401,-84.85609,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,7/26/2016,10/8/2016,74,West Tampa,Pensacola,0.46,0.0543,3.11,0.0534,3.06,0.04,2.29,0.9986339,0.9904372,0.090
2016,Cc,Saint George Island,SGI_2016_365,6/25/2016,177,26,29.66488333,-84.85433333,B,B,No,No,No,NA,NA,NA,NA,No,Yes,No,No,No,No,No,No,No,NA,NA,8/16/2016,229,34,52,Yes,,8/19/2016,1,1,24,0,0,61,10,95,0.253,0.232,0.917,24,71,22,73,,6/25/2016,8/16/2016,52,West Tampa,Pensacola,1.7,0.0463,2.65,0.0457,2.62,0.0423,2.43,0.0286885,0.0136612,0.090
2016,Cc,Saint George Island,SGI_2016_366,7/27/2016,209,31,29.66504,-84.85374,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,7/27/2016,10/9/2016,74,West Tampa,Pensacola,1.517,0.0487,2.79,0.0425,2.44,0.042,2.41,0.0396175,0.0204918,0.090
2016,Cc,Saint George Island,SGI_2016_367,7/17/2016,199,30,29.6651,-84.85353,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,7/17/2016,9/29/2016,74,West Tampa,Pensacola,1.442,0.0478,2.74,0.0401,2.3,0.0407,2.33,0.0532787,0.0273224,0.090
2016,Cc,Saint George Island,SGI_2016_368,6/3/2016,155,23,29.66518,-84.85271,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,6/3/2016,8/16/2016,74,West Tampa,Pensacola,0.783,0.0478,2.74,0.039,2.24,0.0414,2.37,0.6106557,0.329235,0.090
2016,Cc,Saint George Island,SGI_2016_369,8/6/2016,219,32,29.66548,-84.85242,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,8/6/2016,10/19/2016,74,West Tampa,Pensacola,1.844,0.0472,2.71,0.0453,2.59,0.047,2.69,0.0191257,0.0122951,0.090
2016,Cc,Saint George Island,SGI_2016_370,7/10/2016,192,29,29.66531,-84.8522,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,7/10/2016,9/22/2016,74,West Tampa,Pensacola,0.64,0.0487,2.79,0.0422,2.42,0.0363,2.08,0.8169399,0.59153,0.090
2016,Cc,Saint George Island,SGI_2016_371,6/20/2016,172,26,29.6656,-84.85158,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,8/27/2016,0,0,64,0,0,29,0,93,0.688,0.688,1,64,29,64,29,,6/20/2016,8/27/2016,68,West Tampa,Pensacola,1.145,0.0472,2.7,0.0495,2.83,0.0497,2.85,0.1489071,0.0655738,0.090
2016,Cc,Saint George Island,SGI_2016_372,6/14/2016,166,25,29.66583,-84.8513,B,B,No,No,No,NA,NA,NA,NA,No,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,8/27/2016,0,0,124,0,0,3,3,130,0.954,0.954,1,124,6,124,6,,6/14/2016,8/27/2016,74,West Tampa,Pensacola,1.668,0.0506,2.9,0.0444,2.54,0.0432,2.48,0.0286885,0.0136612,0.090
2016,Cc,Saint George Island,SGI_2016_373,7/7/2016,189,28,29.6661,-84.85029,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,8/27/2016,240,35,51,Yes,,8/30/2016,1,0,81,0,0,2,0,83,0.976,0.964,0.988,81,2,80,3,,7/7/2016,8/27/2016,51,West Tampa,Pensacola,1.569,0.042,2.41,0.047,2.69,0.0461,2.64,0.0327869,0.0177596,0.090
2016,Cc,Saint George Island,SGI_2016_374,6/5/2016,157,24,29.66612,-84.84997,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,Yes,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,8/17/2016,0,0,0,0,0,61,0,61,0,0,0,0,61,0,61,,6/5/2016,8/17/2016,73,West Tampa,Pensacola,1.168,0.0447,2.56,0.0435,2.49,0.0436,2.5,0.1229508,0.068306,0.090
2016,Cc,Saint George Island,SGI_2016_375,7/12/2016,194,29,29.66685,-84.84768,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,7/12/2016,9/24/2016,74,West Tampa,Pensacola,1.122,0.0376,2.16,0.038,2.18,0.0392,2.24,0.1311475,0.0655738,0.090
2016,Cc,Saint George Island,SGI_2016_376,7/21/2016,203,30,29.66703,-84.84747,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,Yes,No,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,10/1/2016,0,0,0,0,0,102,0,102,0,0,0,0,102,0,102,,7/21/2016,10/1/2016,72,West Tampa,Pensacola,1.549,0.0437,2.5,0.0406,2.33,0.0426,2.44,0.0327869,0.0204918,0.090
2016,Cc,Saint George Island,SGI_2016_377,7/13/2016,195,29,29.666948,-84.847261,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,7/13/2016,9/25/2016,74,West Tampa,Pensacola,0.903,0.0467,2.67,0.0423,2.42,0.043,2.46,0.2554645,0.136612,0.090
2016,Cc,Saint George Island,SGI_2016_378,6/9/2016,161,24,29.66743,-84.84645,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,7/27/2016,209,31,48,Yes,,7/30/2016,3,1,96,0,0,5,0,101,0.95,0.911,0.958,96,5,92,9,,6/9/2016,7/27/2016,48,West Tampa,Pensacola,1.84,0.041,2.35,0.0422,2.42,0.0412,2.36,0.0191257,0.0136612,0.090
2016,Cc,Saint George Island,SGI_2016_379,6/27/2016,179,27,29.66747,-84.84599,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,No,No,No,No,NA,NA,8/15/2016,228,34,49,Yes,,8/18/2016,1,0,76,0,0,33,0,109,0.697,0.688,0.987,76,33,75,34,,6/27/2016,8/15/2016,49,West Tampa,Pensacola,1.522,0.0475,2.72,0.0487,2.79,0.046,2.63,0.0327869,0.0204918,0.090
2016,Cc,Saint George Island,SGI_2016_380,5/30/2016,151,23,29.62048,-84.94375,B,B,Yes,Yes,Yes,No,No,Ghost Crab,Yes,No,No,No,No,Yes,Yes,No,No,No,NA,NA,NA,NA,NA,NA,Yes,,8/9/2016,0,0,0,0,0,60,7,67,0,0,0,0,67,0,67,,5/30/2016,8/9/2016,71,West Tampa,Pensacola,1.79,0.0345,1.98,0.0561,3.21,0.0549,3.14,0.0218579,0.0122951,0.090
2016,Cc,Saint George Island,SGI_2016_381,7/9/2016,191,28,29.66836,-84.84311,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,Yes,NA,8/31/2016,244,36,53,No,Washed out Post-Hatch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,7/9/2016,8/31/2016,53,West Tampa,Pensacola,1.369,0.0443,2.54,0.0413,2.37,0.0461,2.64,0.0587432,0.0355191,0.090
2016,Cc,Saint George Island,SGI_2016_382,8/11/2016,224,33,29.66853,-84.84253,B,B,No,No,No,NA,NA,NA,NA,No,No,No,No,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,No,Washed out,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,8/11/2016,10/24/2016,74,West Tampa,Pensacola,1.277,0.0434,2.49,0.0433,2.48,0.0452,2.59,0.0560109,0.0355191,0.090
